--Game for all players in current generation--

[2013.06.23 19:49:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #118919 - Mutant Chromosome Child 2 - Score 46315]
[2013.06.23 19:50:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #119279 - Mutant Chromosome Child 2 - Score 46461]
[2013.06.23 19:50:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #119661 - Robot Genetic 2 - Score 46612]
[2013.06.23 19:51:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #120043 - Robot Genetic 2 - Score 46764]
[2013.06.23 19:51:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #120417 - Mutant Chromosome Child 2 - Score 46916]
[2013.06.23 19:52:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #120755 - Mutant Chromosome Child 2 - Score 47049]
[2013.06.23 19:52:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #121130 - Robot Genetic 2 - Score 47200]
[2013.06.23 19:53:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #121492 - Mutant Chromosome Child 2 - Score 47345]
[2013.06.23 19:53:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #121855 - Robot Genetic 2 - Score 47486]
[2013.06.23 19:54:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #122193 - Mutant Chromosome Child 2 - Score 47624]
[2013.06.23 19:54:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #122553 - Robot Genetic 2 - Score 47769]
[2013.06.23 19:55:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #122896 - Mutant Chromosome Child 2 - Score 47905]
[2013.06.23 19:55:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #123263 - Mutant Chromosome Child 2 - Score 48054]
[2013.06.23 19:56:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #123605 - Mutant Chromosome Child 2 - Score 48190]
[2013.06.23 19:56:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #123980 - Mutant Chromosome Child 2 - Score 48339]
[2013.06.23 19:57:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #124341 - Mutant Chromosome Child 2 - Score 48482]
[2013.06.23 19:57:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #124713 - Robot Genetic 2 - Score 48631]
[2013.06.23 19:58:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #125088 - Robot Genetic 2 - Score 48783]
[2013.06.23 19:58:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #125460 - Mutant Chromosome Child 2 - Score 48932]
[2013.06.23 19:59:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #125817 - Mutant Chromosome Child 2 - Score 49074]
[2013.06.23 19:59:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #126183 - Robot Genetic 2 - Score 49222]
[2013.06.23 20:00:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #126535 - Robot Genetic 2 - Score 49360]
[2013.06.23 20:00:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #126892 - Mutant Chromosome Child 2 - Score 49505]
[2013.06.23 20:01:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #127249 - Mutant Chromosome Child 2 - Score 49647]
[2013.06.23 20:01:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #127613 - Mutant Chromosome Child 2 - Score 49793]
[2013.06.23 20:02:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #127977 - Mutant Chromosome Child 2 - Score 49935]
[2013.06.23 20:02:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #128335 - Mutant Chromosome Child 2 - Score 50081]
[2013.06.23 20:03:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #128701 - Robot Genetic 2 - Score 50229]
[2013.06.23 20:03:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #129067 - Robot Genetic 2 - Score 50375]
[2013.06.23 20:04:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #129442 - Mutant Chromosome Child 2 - Score 50526]
[2013.06.23 20:04:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #129794 - Mutant Chromosome Child 2 - Score 50665]
[2013.06.23 20:05:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #130152 - Robot Genetic 2 - Score 50808]
[2013.06.23 20:05:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #130522 - Mutant Chromosome Child 2 - Score 50956]
[2013.06.23 20:06:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #130886 - Robot Genetic 2 - Score 51101]
[2013.06.23 20:06:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #131255 - Robot Genetic 2 - Score 51251]
[2013.06.23 20:07:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #131597 - Robot Genetic 2 - Score 51387]
[2013.06.23 20:07:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #131947 - Mutant Chromosome Child 2 - Score 51527]
[2013.06.23 20:08:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #132317 - Robot Genetic 2 - Score 51673]
[2013.06.23 20:08:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #132681 - Robot Genetic 2 - Score 51820]
[2013.06.23 20:09:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #133052 - Mutant Chromosome Child 2 - Score 51970]
[2013.06.23 20:09:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #133413 - Mutant Chromosome Child 2 - Score 52115]
[2013.06.23 20:10:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #133773 - Robot Genetic 2 - Score 52256]
[2013.06.23 20:10:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #134131 - Mutant Chromosome Child 2 - Score 52401]
[2013.06.23 20:11:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #134485 - Mutant Chromosome Child 2 - Score 52541]
[2013.06.23 20:11:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #134835 - Robot Genetic 2 - Score 52682]
[2013.06.23 20:12:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #135191 - Robot Genetic 2 - Score 52823]
[2013.06.23 20:12:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #135562 - Mutant Chromosome Child 2 - Score 52972]
[2013.06.23 20:13:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #135942 - Robot Genetic 2 - Score 53123]
[2013.06.23 20:13:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #136306 - Mutant Chromosome Child 2 - Score 53271]
[2013.06.23 20:14:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #136674 - Mutant Chromosome Child 2 - Score 53417]
[2013.06.23 20:14:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #137036 - Mutant Chromosome Child 2 - Score 53562]
[2013.06.23 20:15:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #137408 - Robot Genetic 2 - Score 53711]
[2013.06.23 20:15:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #137762 - Robot Genetic 2 - Score 53852]
[2013.06.23 20:16:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #138124 - Robot Genetic 2 - Score 53998]
[2013.06.23 20:16:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #138493 - Robot Genetic 2 - Score 54144]
[2013.06.23 20:17:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #138847 - Robot Genetic 2 - Score 54285]
[2013.06.23 20:17:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #139204 - Robot Genetic 2 - Score 54430]
[2013.06.23 20:18:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #139569 - Mutant Chromosome Child 2 - Score 54573]
[2013.06.23 20:18:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #139926 - Robot Genetic 2 - Score 54718]
[2013.06.23 20:19:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #140275 - Robot Genetic 2 - Score 54858]
[2013.06.23 20:19:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #140608 - Mutant Chromosome Child 2 - Score 54991]
[2013.06.23 20:20:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #140963 - Mutant Chromosome Child 2 - Score 55134]
[2013.06.23 20:20:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #141315 - Robot Genetic 2 - Score 55273]
[2013.06.23 20:21:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #141681 - Robot Genetic 2 - Score 55420]
[2013.06.23 20:21:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #142044 - Mutant Chromosome Child 2 - Score 55566]
[2013.06.23 20:22:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #142411 - Robot Genetic 2 - Score 55711]
[2013.06.23 20:22:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #142758 - Mutant Chromosome Child 2 - Score 55850]
[2013.06.23 20:23:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #143124 - Mutant Chromosome Child 2 - Score 55996]
[2013.06.23 20:23:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #143497 - Robot Genetic 2 - Score 56145]
[2013.06.23 20:24:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #143856 - Mutant Chromosome Child 2 - Score 56290]
[2013.06.23 20:24:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #144213 - Mutant Chromosome Child 2 - Score 56434]
[2013.06.23 20:25:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #144572 - Mutant Chromosome Child 2 - Score 56578]
[2013.06.23 20:25:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #144942 - Robot Genetic 2 - Score 56722]
[2013.06.23 20:26:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #145297 - Mutant Chromosome Child 2 - Score 56865]
[2013.06.23 20:26:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #145658 - Mutant Chromosome Child 2 - Score 57011]
[2013.06.23 20:27:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #146014 - Robot Genetic 2 - Score 57152]
[2013.06.23 20:27:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #146376 - Robot Genetic 2 - Score 57299]
[2013.06.23 20:28:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #146739 - Mutant Chromosome Child 2 - Score 57444]
[2013.06.23 20:28:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #147110 - Robot Genetic 2 - Score 57592]
[2013.06.23 20:29:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #147471 - Robot Genetic 2 - Score 57735]
[2013.06.23 20:29:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #147840 - Robot Genetic 2 - Score 57884]
[2013.06.23 20:30:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #148189 - Robot Genetic 2 - Score 58019]
[2013.06.23 20:30:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #148541 - Robot Genetic 2 - Score 58164]
[2013.06.23 20:31:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #148903 - Mutant Chromosome Child 2 - Score 58308]
[2013.06.23 20:31:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #149265 - Robot Genetic 2 - Score 58454]
[2013.06.23 20:32:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #149620 - Mutant Chromosome Child 2 - Score 58596]
[2013.06.23 20:32:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #149980 - Robot Genetic 2 - Score 58739]
[2013.06.23 20:33:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #150346 - Robot Genetic 2 - Score 58886]
[2013.06.23 20:33:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #150700 - Mutant Chromosome Child 2 - Score 59029]
[2013.06.23 20:34:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #151071 - Robot Genetic 2 - Score 59175]
[2013.06.23 20:34:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #151432 - Robot Genetic 2 - Score 59321]
[2013.06.23 20:35:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #151798 - Mutant Chromosome Child 2 - Score 59466]
[2013.06.23 20:35:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #152166 - Mutant Chromosome Child 2 - Score 59614]
[2013.06.23 20:36:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #152523 - Robot Genetic 2 - Score 59758]
[2013.06.23 20:36:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #152895 - Robot Genetic 2 - Score 59905]
[2013.06.23 20:37:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #153252 - Mutant Chromosome Child 2 - Score 60047]
[2013.06.23 20:37:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #153615 - Mutant Chromosome Child 2 - Score 60193]
[2013.06.23 20:38:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #153967 - Mutant Chromosome Child 2 - Score 60333]
[2013.06.23 20:38:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #154329 - Mutant Chromosome Child 2 - Score 60480]
[2013.06.23 20:39:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #154677 - Mutant Chromosome Child 2 - Score 60619]
[2013.06.23 20:39:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #155035 - Mutant Chromosome Child 2 - Score 60762]
[2013.06.23 20:40:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #155398 - Mutant Chromosome Child 2 - Score 60907]
[2013.06.23 20:40:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #155754 - Robot Genetic 2 - Score 61050]
[2013.06.23 20:41:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #156087 - Mutant Chromosome Child 2 - Score 61180]
[2013.06.23 20:41:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #156450 - Mutant Chromosome Child 2 - Score 61328]
[2013.06.23 20:42:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #156803 - Robot Genetic 2 - Score 61469]
[2013.06.23 20:42:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #157168 - Robot Genetic 2 - Score 61614]
[2013.06.23 20:43:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #157533 - Robot Genetic 2 - Score 61762]
[2013.06.23 20:43:33 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #157899 - Mutant Chromosome Child 2 - Score 61908]
[2013.06.23 20:44:03 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #158265 - Mutant Chromosome Child 2 - Score 62051]
[2013.06.23 20:44:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #158634 - Robot Genetic 2 - Score 62202]
[2013.06.23 20:45:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #159011 - Mutant Chromosome Child 2 - Score 62352]
[2013.06.23 20:45:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #159374 - Robot Genetic 2 - Score 62498]
[2013.06.23 20:46:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #159730 - Mutant Chromosome Child 2 - Score 62642]
[2013.06.23 20:46:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #160089 - Robot Genetic 2 - Score 62784]
[2013.06.23 20:47:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #160439 - Mutant Chromosome Child 2 - Score 62923]
[2013.06.23 20:47:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #160792 - Mutant Chromosome Child 2 - Score 63064]
[2013.06.23 20:48:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #161156 - Robot Genetic 2 - Score 63210]
[2013.06.23 20:48:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #161537 - Mutant Chromosome Child 2 - Score 63362]
[2013.06.23 20:49:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #161902 - Mutant Chromosome Child 2 - Score 63510]
[2013.06.23 20:49:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #162271 - Robot Genetic 2 - Score 63656]
[2013.06.23 20:50:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #162627 - Robot Genetic 2 - Score 63799]
[2013.06.23 20:50:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #162982 - Robot Genetic 2 - Score 63942]
[2013.06.23 20:51:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #163350 - Mutant Chromosome Child 2 - Score 64089]
[2013.06.23 20:51:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #163698 - Mutant Chromosome Child 2 - Score 64227]
[2013.06.23 20:52:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #164057 - Robot Genetic 2 - Score 64371]
[2013.06.23 20:52:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #164419 - Mutant Chromosome Child 2 - Score 64514]
[2013.06.23 20:53:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #164782 - Mutant Chromosome Child 2 - Score 64661]
[2013.06.23 20:53:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #165137 - Mutant Chromosome Child 2 - Score 64803]
[2013.06.23 20:54:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #165513 - Robot Genetic 2 - Score 64955]
[2013.06.23 20:54:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #165879 - Robot Genetic 2 - Score 65099]
[2013.06.23 20:55:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #166243 - Robot Genetic 2 - Score 65245]
[2013.06.23 20:55:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #166602 - Mutant Chromosome Child 2 - Score 65388]
[2013.06.23 20:56:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #166967 - Robot Genetic 2 - Score 65536]
[2013.06.23 20:56:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #167321 - Mutant Chromosome Child 2 - Score 65677]
[2013.06.23 20:57:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #167681 - Robot Genetic 2 - Score 65821]
[2013.06.23 20:57:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #168057 - Robot Genetic 2 - Score 65971]
[2013.06.23 20:58:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #168440 - Robot Genetic 2 - Score 66122]
[2013.06.23 20:58:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #168807 - Robot Genetic 2 - Score 66270]
[2013.06.23 20:59:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #169163 - Mutant Chromosome Child 2 - Score 66409]
[2013.06.23 20:59:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #169521 - Robot Genetic 2 - Score 66556]
[2013.06.23 21:00:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #169895 - Robot Genetic 2 - Score 66706]
[2013.06.23 21:00:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #170266 - Robot Genetic 2 - Score 66854]
[2013.06.23 21:01:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #170637 - Mutant Chromosome Child 2 - Score 67002]
[2013.06.23 21:01:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #170989 - Robot Genetic 2 - Score 67143]
[2013.06.23 21:02:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #171352 - Robot Genetic 2 - Score 67289]
[2013.06.23 21:02:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #171717 - Mutant Chromosome Child 2 - Score 67434]
[2013.06.23 21:03:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #172086 - Robot Genetic 2 - Score 67581]
[2013.06.23 21:03:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #172452 - Robot Genetic 2 - Score 67729]
[2013.06.23 21:04:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #172803 - Mutant Chromosome Child 2 - Score 67870]
[2013.06.23 21:04:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #173160 - Mutant Chromosome Child 2 - Score 68012]
[2013.06.23 21:05:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #173520 - Robot Genetic 2 - Score 68156]
[2013.06.23 21:05:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #173881 - Robot Genetic 2 - Score 68300]
[2013.06.23 21:06:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #174234 - Mutant Chromosome Child 2 - Score 68442]
[2013.06.23 21:06:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #174593 - Robot Genetic 2 - Score 68586]
[2013.06.23 21:07:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #174959 - Robot Genetic 2 - Score 68732]
[2013.06.23 21:07:34 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #175316 - Robot Genetic 2 - Score 68874]
[2013.06.23 21:08:04 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #175682 - Robot Genetic 2 - Score 69021]
